Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,1.6404571756720543,38.4,33.437
2,0.6760324126482009,77.5,57.82000000000001
3,0.38192921515022,88.225,68.1
4,0.3397968029603362,89.22,72.783
5,0.24015343993902202,92.8,85.498
6,0.21040986058386885,93.4,86.95700000000001
7,0.16988874311343977,94.95,89.533
8,0.2043006260755161,95.0111111111111,87.064
9,0.22551130251376886,93.12,87.715
10,0.16537342636535562,94.8,90.84
