Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,0.09339949872195716,0.9711,0.2935
2,0.0255503615783527,0.9924999999999999,0.27375
3,0.023813189996685802,0.99285,0.218
4,0.0180783943814225,0.9942500000000001,0.35975
5,0.01872300769593565,0.99405,0.23375
6,0.015378459515469099,0.99545,0.356
7,0.00825880777982525,0.9977,0.31725
8,0.011566423945932151,0.99695,0.32525
9,0.00782009276637685,0.9977,0.4375
10,0.0101221910448744,0.99665,0.12775
