Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,1.9507031440734863,29.05,20.939
2,1.0816417956352233,66.63333333333334,49.911
3,0.6366934048277991,79.375,67.965
4,0.5007563104853034,83.56,74.596
5,0.35264029175043105,88.5,80.967
6,0.30710518976504153,90.21428571428571,84.776
7,0.2542072069759552,91.925,89.237
8,0.24010528756926455,93.76666666666667,85.935
9,0.30777170774526896,91.25,87.259
10,0.24329771983126794,92.59090909090908,90.162
