Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,2.3399723887443544,18.85,17.009
2,1.914594554901123,36.13333333333333,30.177999999999997
3,1.4420415716511863,51.9,43.958
4,1.158009149879217,60.98,53.599000000000004
5,0.7961654233932496,72.5,62.873000000000005
6,0.6127632027322596,79.64285714285714,77.942
7,0.482615854533819,84.2875,79.087
8,0.4522839779655138,85.9888888888889,82.893
9,0.48865309040993454,84.27000000000001,79.19
10,0.37527656141254634,88.2,86.932
