Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,0.09179731091335411,0.97085,0.378
2,0.031090124462638,0.9908,0.2165
3,0.023718138982541798,0.993,0.30225
4,0.016402796357450948,0.99435,0.2475
5,0.0216047844280954,0.99315,0.441
6,0.01266301104229345,0.9964,0.40275
7,0.013522459076496251,0.99595,0.3105
8,0.00642067329797425,0.99825,0.2925
9,0.0097647345119679,0.9966,0.4385
10,0.01547012724597005,0.9953,0.45125
