Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,0.38565948976278297,0.8585,0.00075
2,0.08558720602169625,0.9727,0.0895
3,0.05249169877618545,0.9837499999999999,0.038
4,0.04054712010435755,0.98715,0.014499999999999999
5,0.035582466371729904,0.98975,0.19724999999999998
6,0.030290484986733597,0.98995,0.0065
7,0.024211335844919,0.99275,0.08900000000000001
8,0.02091368795083835,0.99305,0.0275
9,0.0160668366494588,0.99495,0.06875
10,0.014488285212498099,0.99515,0.04325
