Run,Epoch,Train Loss,Train Accuracy,Test Accuracy
1,1,2.0060638785362244,32.0,38.66
1,2,1.306761121749878,55.333333333333336,48.38
1,3,0.9561713763645716,68.75,66.81
1,4,0.7464719861745834,73.6,74.21
1,5,0.5321538478136063,82.66666666666667,76.39
1,6,0.4766863801262595,84.42857142857143,88.04
1,7,0.4371998516412881,85.125,91.8
1,8,0.4391586313645045,86.66666666666667,92.06
1,9,0.3814541008323431,87.3,90.72
1,10,0.3313107109732098,89.18181818181819,92.51
2,1,1.9826987385749817,26.5,31.86
2,2,1.414881670475006,57.0,44.81
2,3,0.8609672103609357,70.25,78.23
2,4,0.814606323838234,73.8,82.8
2,5,0.5432199150323868,82.83333333333333,78.88
2,6,0.4885490536689758,84.14285714285714,84.29
2,7,0.4537851959466934,85.625,89.72
2,8,0.5541192928949992,89.33333333333333,90.43
2,9,0.5469070356339216,81.6,81.05
2,10,0.4443476878934436,85.81818181818181,86.68
3,1,2.0787013173103333,26.0,21.19
3,2,1.4797000885009766,49.333333333333336,56.61
3,3,0.8706998910222735,70.5,71.22
3,4,0.6971791982650757,77.4,73.69
3,5,0.7179873287677765,76.5,76.29
3,6,0.5643640079281547,81.42857142857143,86.6
3,7,0.479840303842838,83.375,80.83
3,8,0.4365105142196019,86.77777777777777,91.74
3,9,0.4101697001606226,86.7,92.11
3,10,0.3265141513612535,89.45454545454545,94.85
4,1,1.906660795211792,26.0,17.53
4,2,1.4434072256088255,53.66666666666666,64.44
4,3,1.0481182166508265,65.25,65.1
4,4,0.7979928627610207,73.8,77.85
4,5,0.6233781844377517,78.16666666666667,85.06
4,6,0.5406040088696913,82.28571428571429,87.49
4,7,0.4322653527443225,85.375,91.87
4,8,0.570051184296608,87.33333333333333,82.51
4,9,0.5664543360471725,82.2,92.77
4,10,0.3698042142722342,87.9090909090909,89.3
5,1,2.08096307516098,24.5,28.61
5,2,1.4033979415893554,50.66666666666666,41.88
5,3,1.0292157956532069,67.0,64.82
5,4,0.7265648618340492,74.6,79.47
5,5,0.6568679213523865,78.83333333333333,86.57
5,6,0.5426063131202351,82.14285714285714,85.16
5,7,0.4655530085930457,84.875,88.22
5,8,0.3859912758072217,87.0,92.47
5,9,0.3515252592042088,87.8,91.06
5,10,0.3204344800776905,89.36363636363636,92.74
6,1,2.013522058725357,27.5,43.35
6,2,1.4220921277999878,52.333333333333336,34.6
6,3,0.9911730970655168,63.0,67.17
6,4,0.7639924213290215,71.8,68.24
6,5,0.6182029992341995,79.66666666666667,73.7
6,6,0.5510702756318179,80.71428571428571,87.07
6,7,0.4291006888334567,84.875,87.77
6,8,0.598222001393636,84.88888888888889,85.05
6,9,0.5011592656373978,83.0,82.86
6,10,0.3931612099210421,86.63636363636364,91.93
7,1,2.040865898132324,23.0,14.82
7,2,1.3933092832565308,53.0,47.76
7,3,1.01138813155038,64.75,63.16
7,4,0.8185842335224152,73.4,82.08
7,5,0.6363784670829773,78.5,89.09
7,6,0.5131131979552183,83.28571428571429,83.24
7,7,0.4409527732775761,85.5,88.81
7,8,0.3669986255466938,87.77777777777777,93.83
7,9,0.367339588701725,87.5,93.28
7,10,0.3180876506699456,89.63636363636364,91.92
8,1,1.9323362410068512,25.5,30.85
8,2,1.292268204689026,57.333333333333336,55.14
8,3,0.9126292892864772,70.75,61.23
8,4,0.6956837773323059,76.8,71.15
8,5,0.567018935084343,81.66666666666667,83.34
8,6,0.5015845434232191,83.57142857142857,83.01
8,7,0.4303729522686738,86.375,89.58
8,8,0.4129971226056417,88.22222222222223,89.9
8,9,0.4552110098302364,85.9,87.16
8,10,0.3604223744736777,87.63636363636364,91.63
9,1,2.1375712156295776,26.0,13.89
9,2,1.5447943449020385,49.0,32.94
9,3,1.146493639264788,62.75,71.58
9,4,0.8714637160301208,68.8,74.81
9,5,0.7386960804462432,77.0,82.56
9,6,0.6511049704118208,79.0,85.76
9,7,0.5143921123101161,83.875,87.22
9,8,0.641740208864212,85.44444444444444,83.83
9,9,0.5418147295713425,82.2,87.23
9,10,0.4104602676298883,88.36363636363636,91.94
10,1,2.1564401984214783,23.5,34.89
10,2,1.438433623313904,53.0,58.44
10,3,0.9593025360788616,66.5,51.44
10,4,0.9586407020688056,70.4,83.19
10,5,0.684116268157959,77.66666666666667,85.54
10,6,0.5779483724724163,79.14285714285714,86.49
10,7,0.4400135851823367,84.625,85.79
10,8,0.5141509155432383,85.33333333333333,88.82
10,9,0.5464156977832317,82.3,77.69
10,10,0.3928124109903971,86.45454545454545,88.55
