Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,0.09218909511920059,0.971,0.2135
2,0.030581483369087798,0.9899,0.3235
3,0.0212575765691697,0.993,0.2165
4,0.0144762073730118,0.99575,0.35324999999999995
5,0.020989143750444,0.9941,0.262
6,0.022373630315437848,0.9924999999999999,0.07575
7,0.01522031101537865,0.99525,0.25625
8,0.01191813072212965,0.9959,0.388
9,0.01041686662404095,0.99725,0.34975
10,0.00646408401905205,0.9981,0.25875
