Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,2.288852721452713,18.3,14.922999999999998
2,2.0303972482681276,32.66666666666667,28.373
3,1.5491707503795624,48.125,40.907
4,1.2166761614382267,58.220000000000006,47.778
5,0.8658203238248825,69.9,67.463
6,0.6713179929689927,77.4857142857143,78.019
7,0.5402317180083348,82.7375,82.554
8,0.49659878363211946,84.1888888888889,78.172
9,0.5320045433007181,83.26,81.523
10,0.40480518734289533,87.4,85.683
