Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,1.5779376842081547,41.0,32.28
2,0.5455539375543594,82.16666666666666,57.181999999999995
3,0.3058428081018584,90.825,73.22
4,0.23726659226231278,92.72,75.657
5,0.16971440369263288,94.85,81.479
6,0.15931449925357638,95.08571428571429,83.691
7,0.13864604128667937,96.2,88.126
8,0.14034877256490286,96.7,86.349
9,0.21396540219720914,93.77000000000001,79.131
10,0.1585260319549383,95.31818181818183,88.134
