Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,0.3027713438361883,0.89055,0.0
2,0.07052840640693894,0.9781500000000001,0.07425
3,0.044673403739929146,0.9875,0.112
4,0.03383777258023615,0.98935,0.0055
5,0.02989538381993765,0.99065,0.03375
6,0.02254406308941535,0.9921,0.07225000000000001
7,0.0181454831498675,0.9946,0.16599999999999998
8,0.014751997256651501,0.99535,0.0385
9,0.015636988992057697,0.99515,0.107
10,0.018597687317803452,0.99395,0.14875
