Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,0.0940705378361046,0.9694,0.1845
2,0.027663634384609698,0.992,0.25625
3,0.0208052808126434,0.9934000000000001,0.35025
4,0.02286986366268245,0.99275,0.3965
5,0.01882289388137865,0.9948,0.10075
6,0.01941468276800585,0.9936499999999999,0.453
7,0.0172833842351101,0.99525,0.31725
8,0.012436495075037201,0.9963,0.3045
9,0.006221611858333901,0.99795,0.40225
10,0.00769143101237705,0.99735,0.46
