Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,2.0346748739480973,28.4,24.748
2,1.1445928287506104,64.7,44.427
3,0.7245254167488643,77.025,63.05800000000001
4,0.5848239284008742,80.28,69.69399999999999
5,0.4246324242651462,86.3,81.207
6,0.32195192182605914,89.8,85.703
7,0.2720656783248369,91.0625,86.822
8,0.3175813872615496,91.77777777777779,84.704
9,0.39228942692279817,87.84,81.14500000000001
10,0.2802880315110087,91.32727272727273,89.97
