Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,1.8943839430809022,33.45,31.752
2,0.9168859708309174,70.0,53.688
3,0.5804800186838422,81.75,68.684
4,0.44562603402882817,85.53999999999999,75.591
5,0.3122041220590472,90.16666666666667,84.399
6,0.24946463873440564,91.67142857142858,89.012
7,0.1993756613622491,93.8,90.682
8,0.2412834786685804,93.93333333333334,89.604
9,0.2707511165761389,91.42999999999999,88.401
10,0.20862759299990197,93.47272727272727,90.649
