Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,2.016740506887436,27.4,31.171999999999997
2,1.252955049276352,58.3,48.375
3,0.9369853607245855,69.325,62.81
4,0.7434543199837208,75.26,72.326
5,0.5568178653717041,82.16666666666666,83.418
6,0.4505292671647939,85.14285714285714,84.763
7,0.3573797545180871,88.3875,89.798
8,0.3670231252163648,89.73333333333333,87.489
9,0.41723839323967693,86.78,87.451
10,0.2896289516033398,90.75454545454545,90.924
