Run,Epoch,Train Loss,Train Accuracy,Test Accuracy
1,1,2.386417388916016,17.0,25.94
1,2,1.9460165977478028,30.666666666666668,27.19
1,3,1.5540742363248552,48.0,35.46
1,4,1.3455446660518646,54.8,43.8
1,5,0.7786603093147277,73.66666666666667,63.75
1,6,0.6566463031552054,78.0,78.35
1,7,0.5804082934673016,80.75,83.77
1,8,0.4332887887954711,86.22222222222223,85.22
1,9,0.5849550403654575,82.1,85.97
1,10,0.4072779143850009,86.18181818181819,89.87
2,1,2.330059051513672,20.5,19.05
2,2,1.8993021965026853,33.666666666666664,41.22
2,3,1.5795167514256068,49.0,57.27
2,4,1.0693161264061928,63.4,51.17
2,5,0.8034140944480896,73.66666666666667,77.81
2,6,0.692512571811676,76.42857142857143,82.44
2,7,0.5308312085958627,84.75,84.79
2,8,0.3804995582749446,87.0,82.84
2,9,0.4276598840951919,85.8,82.33
2,10,0.3241014273630248,87.54545454545455,92.47
3,1,2.161549925804138,23.0,11.5
3,2,2.1441798210144043,30.33333333333333,20.49
3,3,1.6206958975110737,48.25,42.08
3,4,1.2101354151964188,59.0,47.6
3,5,0.9381583869457244,67.33333333333333,61.63
3,6,0.7399384596131064,75.57142857142857,76.97
3,7,0.5961045416501852,80.75,75.83
3,8,0.5399867206811905,83.44444444444444,87.65
3,9,0.5477435737848282,81.7,86.0
3,10,0.414919129676289,86.45454545454545,89.38
4,1,2.3134894967079163,20.5,17.38
4,2,2.059090256690979,33.0,38.67
4,3,1.6716043608529227,43.5,33.74
4,4,1.2780064195394516,57.6,59.2
4,5,1.0200938403606414,66.33333333333333,60.12
4,6,0.7367699823596261,75.0,77.54
4,7,0.6242247682351333,79.625,79.69
4,8,0.5333325843016307,83.11111111111111,74.35
4,9,0.7299771420657635,77.0,75.94
4,10,0.5467590043942133,81.9090909090909,92.44
5,1,2.2590177059173584,21.5,11.08
5,2,1.9543379545211792,34.666666666666664,30.62
5,3,1.5126352991376604,48.75,50.82
5,4,1.2013249099254608,57.8,43.68
5,5,0.899238133430481,68.33333333333333,70.99
5,6,0.7219973558729346,75.42857142857143,69.48
5,7,0.6191257559336149,79.75,74.19
5,8,0.4050040870904922,86.11111111111111,78.52
5,9,0.5241082841530442,82.1,84.33
5,10,0.3913909246524175,86.72727272727273,85.93
6,1,2.3788020610809326,21.5,16.2
6,2,1.9680646896362304,36.333333333333336,21.55
6,3,1.6633577857698714,41.75,29.82
6,4,1.234708771109581,59.8,63.34
6,5,0.948563861846924,69.0,75.19
6,6,0.7305892868475481,75.28571428571429,74.37
6,7,0.5921004689656771,81.0,73.23
6,8,0.4629218965768814,85.0,70.16
6,9,0.642318045720458,79.5,79.2
6,10,0.4437284237808651,85.81818181818181,90.94
7,1,2.282845973968506,14.5,14.26
7,2,2.015166974067688,30.0,27.18
7,3,1.690923741885594,47.5,35.91
7,4,1.321195423603058,56.2,53.9
7,5,0.9394840896129608,67.16666666666667,72.19
7,6,0.7156888842582703,76.71428571428571,81.13
7,7,0.5270716891838954,83.75,82.71
7,8,0.6623330454031626,82.88888888888889,76.2
7,9,0.504124628379941,82.6,84.72
7,10,0.4550555720925331,87.54545454545455,86.52
8,1,2.3304564356803894,15.5,19.54
8,2,1.9311047792434688,35.0,30.33
8,3,1.5042218140193395,48.75,54.63
8,4,1.193745493888855,59.2,60.56
8,5,0.8815409660339355,71.16666666666667,62.46
8,6,0.7189203338189558,75.71428571428571,78.5
8,7,0.5783166541503026,80.125,89.17
8,8,0.5453108449776968,84.33333333333333,85.44
8,9,0.4717270266264677,84.6,71.07
8,10,0.3887360625796848,87.0909090909091,90.37
9,1,2.405650556087494,21.0,15.45
9,2,2.096312737464905,30.0,34.96
9,3,1.7605270828519548,45.0,45.31
9,4,1.2001788541674614,59.0,38.48
9,5,0.8479940176010132,72.0,79.33
9,6,0.6089698509736494,80.28571428571429,79.8
9,7,0.4654805339299716,83.375,88.24
9,8,0.4624931712945302,85.88888888888889,90.37
9,9,0.4624422620981931,83.6,89.25
9,10,0.4234357277552287,88.0909090909091,87.78
10,1,2.413435637950897,16.5,12.75
10,2,2.121289920806885,31.0,32.08
10,3,1.6884628704616005,43.5,52.61
10,4,1.2789977043867111,56.6,41.95
10,5,0.9364530682563782,66.16666666666667,69.82
10,6,0.8379596796902743,70.28571428571429,69.14
10,7,0.667697209578294,76.5,80.36
10,8,0.5597404479980469,83.88888888888889,74.57
10,9,0.6209339983761311,80.8,77.22
10,10,0.4736648052930832,84.18181818181819,90.19
