Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,0.09885332221277054,0.96835,0.14825
2,0.034435415378957945,0.98905,0.315
3,0.02712085220031435,0.9916,0.3555
4,0.0187978727704379,0.99405,0.3555
5,0.0111057822103146,0.997,0.238
6,0.0097790391144808,0.99735,0.41700000000000004
7,0.014401308245025501,0.9957,0.25725
8,0.0209244751023128,0.9941500000000001,0.32825000000000004
9,0.009209658870182401,0.9974000000000001,0.253
10,0.01064764619740885,0.99705,0.28
