Run,Epoch,Train Loss,Train Accuracy,Test Accuracy
1,1,0.0993917123444378,0.9678,0.1415
1,2,0.0308331087328493,0.9897,0.276
1,3,0.0312329081047326,0.9899,0.221
1,4,0.0212494811508804,0.9931,0.3605
1,5,0.0083755875295959,0.9976,0.282
1,6,0.0114669586014002,0.9969,0.4345
1,7,0.0140777514824643,0.9956,0.02
1,8,0.0282346653722226,0.9916,0.258
1,9,0.0061753109439974,0.998,0.363
1,10,0.0103122061587637,0.9971,0.169
2,1,0.0983149320811033,0.9689,0.155
2,2,0.0380377220250666,0.9884,0.354
2,3,0.0230087962958961,0.9933,0.49
2,4,0.0163462643899954,0.995,0.3505
2,5,0.0138359768910333,0.9964,0.194
2,6,0.0080911196275614,0.9978,0.3995
2,7,0.0147248650075867,0.9958,0.4945
2,8,0.013614284832403,0.9967,0.3985
2,9,0.0122440067963674,0.9968,0.143
2,10,0.010983086236054,0.997,0.391
