Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,0.31519957801103593,0.8868,0.01225
2,0.07560934246778485,0.9756,0.006999999999999999
3,0.04562700505331155,0.98665,0.02
4,0.03049273897707455,0.9902,0.0615
5,0.030838432116806452,0.99055,0.14650000000000002
6,0.02388045101771125,0.9925999999999999,0.0385
7,0.01917701739100735,0.9935499999999999,0.0165
8,0.01205908324643965,0.9964500000000001,0.01325
9,0.0190311841258313,0.9942,0.1105
10,0.011385940059367501,0.9964,0.0595
