Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,0.32666216132938863,0.8755999999999999,0.02475
2,0.07333437423780555,0.97755,0.055
3,0.04871729599386445,0.9856,0.06725
4,0.0354557797737419,0.9883500000000001,0.00875
5,0.03044306946396825,0.99005,0.0475
6,0.02596381089352065,0.99265,0.06525
7,0.0165479924740269,0.9942500000000001,0.1895
8,0.021301964054722303,0.9933,0.21525
9,0.0163892791221849,0.9951,0.162
10,0.009093967828666751,0.99745,0.06625
