Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,2.398582023382187,15.95,17.425
2,2.0624367928504945,30.46666666666666,27.589999999999996
3,1.7003223896026611,43.5,41.586
4,1.3522489927709103,54.1,51.483000000000004
5,1.002659884095192,66.23333333333333,63.826
6,0.8221536257050254,72.3,70.299
7,0.6249040977312968,79.2375,81.582
8,0.6245513346294562,81.1888888888889,77.377
9,0.643243457749486,79.66,80.34400000000001
10,0.5047695789900091,83.45454545454545,85.648
