Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,0.39097149761915206,0.85295,0.0005
2,0.08722982718050476,0.9725,0.02
3,0.05724144419729705,0.98325,0.02825
4,0.04207471527382725,0.9862500000000001,0.0215
5,0.0389054213892668,0.98765,0.07150000000000001
6,0.02761756522227075,0.991,0.038000000000000006
7,0.023648971320223,0.993,0.05675
8,0.01968660107161845,0.9939,0.0435
9,0.0200815765709616,0.99375,0.07725
10,0.01332132943784815,0.99595,0.042499999999999996
