Run,Epoch,Train Loss,Train Accuracy,Test Accuracy
1,1,1.731526017189026,42.0,40.19
1,2,0.822992205619812,72.66666666666667,54.41
1,3,0.5214824804237911,84.25,71.77
1,4,0.3963767569512129,88.0,63.53
1,5,0.2188899334520101,92.33333333333331,88.14
1,6,0.2696671431714838,91.57142857142856,82.47
1,7,0.2709319207530755,91.375,87.23
1,8,0.1625991308440764,94.33333333333331,91.86
1,9,0.2019115772563964,93.7,91.58
1,10,0.2031613122671842,93.72727272727272,89.61
2,1,1.5526508390903473,40.0,31.98
2,2,0.9140785336494446,71.0,55.71
2,3,0.5989088628973279,81.5,69.28
2,4,0.4218675568699837,85.4,79.83
2,5,0.3487749665975571,89.83333333333333,86.48
2,6,0.2300290038639849,93.42857142857144,83.53
2,7,0.1886063367128372,94.25,92.22
2,8,0.2013450377931197,93.44444444444444,87.2
2,9,0.2430171947926283,91.9,89.2
2,10,0.2646878725952572,93.54545454545456,90.85
3,1,1.6102327704429626,36.0,45.14
3,2,0.7015048861503601,80.0,64.76
3,3,0.5479801339762551,81.75,72.03
3,4,0.450712688267231,84.8,72.4
3,5,0.3726581364870071,88.33333333333333,78.25
3,6,0.2622637911276383,90.85714285714286,83.45
3,7,0.2327362470901929,92.875,91.57
3,8,0.2163185422619183,91.77777777777776,90.7
3,9,0.2492043210659176,92.5,91.74
3,10,0.1902211734818087,94.27272727272728,92.09
4,1,1.714801460504532,33.0,21.23
4,2,0.8313035249710083,74.66666666666667,44.93
4,3,0.5004509346825736,84.5,65.8
4,4,0.4602340795099735,84.2,76.56
4,5,0.3232366599142551,90.16666666666669,76.89
4,6,0.2767782387408343,91.28571428571428,84.07
4,7,0.2349895399350386,92.875,93.41
4,8,0.1717695939044157,94.77777777777776,90.76
4,9,0.1848557647317648,93.7,91.16
4,10,0.2314322321779198,93.45454545454544,92.05
5,1,1.7099264860153198,41.0,29.11
5,2,0.9173202693462372,69.33333333333333,45.55
5,3,0.4269191920757293,86.25,78.52
5,4,0.4137609433382749,88.6,81.06
5,5,0.3244385696947575,89.5,72.54
5,6,0.1864284547892483,93.0,89.62
5,7,0.2094954573191129,93.125,93.78
5,8,0.3019175144533316,92.66666666666669,81.85
5,9,0.3984886445105076,89.7,82.79
5,10,0.2238053460088041,93.72727272727272,86.15
6,1,1.8570685684680937,30.0,37.41
6,2,0.8415262341499329,75.0,44.82
6,3,0.5009518648896899,83.75,72.15
6,4,0.3446442279964685,87.4,74.47
6,5,0.2943793833255768,89.83333333333333,87.97
6,6,0.2964313694021918,90.0,89.25
6,7,0.1929521635174751,92.875,89.92
6,8,0.2262628818551699,93.33333333333331,90.79
6,9,0.3648336259648204,89.5,86.36
6,10,0.2826564759016037,91.0,93.71
7,1,1.8723311722278595,32.0,45.16
7,2,0.984129536151886,64.66666666666667,61.97
7,3,0.4519298374652862,85.25,67.11
7,4,0.4285416938364506,86.0,73.17
7,5,0.3312931433320045,88.5,83.98
7,6,0.2434222393415191,92.14285714285714,90.44
7,7,0.2244849462921802,93.625,88.43
7,8,0.219683538377285,94.33333333333331,89.9
7,9,0.2499980358406901,91.1,84.4
7,10,0.1972284391522407,93.45454545454544,91.55
8,1,1.803981214761734,32.5,31.8
8,2,0.9407042026519776,70.66666666666667,39.41
8,3,0.519138617174966,83.25,68.06
8,4,0.5114140771329403,82.6,75.82
8,5,0.3270428717136383,90.0,77.19
8,6,0.2699311084368012,91.14285714285714,83.29
8,7,0.2402536221421682,93.25,87.69
8,8,0.2367782418926557,93.11111111111111,84.78
8,9,0.2578161349520087,92.0,92.33
8,10,0.1884124766414364,94.0909090909091,91.48
9,1,1.6607980132102966,37.0,33.99
9,2,0.8997159957885742,69.33333333333333,67.3
9,3,0.5039578335625785,81.0,67.96
9,4,0.4474793449044227,86.2,73.17
9,5,0.3925812482833862,86.33333333333333,80.62
9,6,0.3734705448150635,87.57142857142857,88.71
9,7,0.2459989648598891,92.5,91.16
9,8,0.2341491907835006,92.55555555555556,85.93
9,9,0.2385782576166093,92.1,92.76
9,10,0.191294459419118,94.0,91.4
10,1,1.892642080783844,36.5,48.25
10,2,0.7775691390037537,74.33333333333333,63.78
10,3,0.5232498688357217,84.25,58.66
10,4,0.4122361559420824,85.6,72.66
10,5,0.3337579473853111,90.0,84.93
10,6,0.2245244871486317,93.28571428571428,88.4
10,7,0.1703610953230124,94.25,92.11
10,8,0.3370460115373134,93.88888888888889,93.59
10,9,0.4131264830939471,87.3,73.61
10,10,0.3082852785785993,92.0909090909091,92.74
