Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,0.4269274468719959,0.8345,0.00125
2,0.0729355398863554,0.9777,0.004
3,0.05458994943201535,0.98335,0.03225
4,0.0387737096816301,0.9877,0.011
5,0.033336640098690945,0.9895,0.08850000000000001
6,0.0269229930100962,0.99095,0.0225
7,0.023365378519613247,0.99305,0.0935
8,0.0206732887233607,0.9933,0.01225
9,0.01851487438506445,0.9945999999999999,0.181
10,0.014980460049957001,0.9945999999999999,0.153
