Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,0.09614009800814086,0.9695,0.155
2,0.02971955630145965,0.9914499999999999,0.2995
3,0.023410641763498947,0.9934499999999999,0.323
4,0.018433307809382647,0.9942,0.37975000000000003
5,0.01852878212085925,0.9941,0.41225
6,0.0116715522871527,0.9964500000000001,0.3295
7,0.01074647289125705,0.997,0.32625
8,0.01723517323466945,0.995,0.2725
9,0.009989547983906201,0.997,0.34924999999999995
10,0.00839241762741,0.99735,0.228
