Run,Epoch,Train Loss,Train Accuracy,Test Accuracy
1,1,0.0981754998929798,0.97,0.0365
1,2,0.0280790742293,0.9916,0.229
1,3,0.0240279427886009,0.9926,0.2795
1,4,0.0146243230551481,0.9955,0.322
1,5,0.0181534917130135,0.9945,0.4945
1,6,0.012573766023328,0.9965,0.4895
1,7,0.0114325627706944,0.9966,0.415
1,8,0.0214749578821472,0.9933,0.268
1,9,0.0128857347619254,0.9962,0.3535
1,10,0.0062714927415363,0.9983,0.253
2,1,0.0941046961233019,0.969,0.2735
2,2,0.0313600383736193,0.9913,0.37
2,3,0.022793340738397,0.9943,0.3665
2,4,0.0222422925636172,0.9929,0.4375
2,5,0.018904072528705,0.9937,0.33
2,6,0.0107693385509774,0.9964,0.1695
2,7,0.0100603830118197,0.9974,0.2375
2,8,0.0129953885871917,0.9967,0.277
2,9,0.007093361205887,0.9978,0.345
2,10,0.0105133425132837,0.9964,0.203
