Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,2.2502760350704194,21.1,16.68
2,1.9247993969917296,35.4,27.748
3,1.5037355014256069,49.75,43.868
4,1.117610216140747,61.6,56.735
5,0.7922321012616157,73.2,72.874
6,0.6433410528031263,78.85714285714286,74.848
7,0.5058009098355587,83.4125,83.479
8,0.47932863359649974,86.11111111111111,82.736
9,0.5061896502040326,83.96000000000001,72.745
10,0.4150545287256439,86.9,86.309
