Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,1.7787169322371483,34.75,33.976
2,0.6618130826950074,78.63333333333334,54.517999999999994
3,0.3303064540028572,90.025,70.12
4,0.25756719531491395,91.58,76.916
5,0.18908909197896714,94.58333333333334,82.477
6,0.150456467998976,95.27142857142857,84.547
7,0.13266259571179168,96.2875,88.76
8,0.23412113385895883,96.26666666666668,88.24
9,0.19018275935668497,94.27000000000001,82.522
10,0.17285223711385492,95.1909090909091,88.925
